Row ID,Order ID,31-12-2010,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
26172,IN-2011-67392,12-05-2011,12-10-2011,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,Dhaka,Dhaka,Bangladesh,,APAC,Central Asia,OFF-AR-10001405,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",107.1,6,0,13.86,14.8,High
26173,IN-2011-67392,12-05-2011,12-10-2011,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,Dhaka,Dhaka,Bangladesh,,APAC,Central Asia,OFF-BI-10004534,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",98.64,2,0,31.56,12.1,High
26174,IN-2011-67392,12-05-2011,12-10-2011,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,Dhaka,Dhaka,Bangladesh,,APAC,Central Asia,FUR-FU-10001246,Furniture,Furnishings,"Advantus Frame, Durable",324.45,3,0,68.13,24.63,High
27096,IN-2011-27408,12-05-2011,12-09-2011,Second Class,LA-16780,Laura Armstrong,Corporate,Varanasi,Uttar Pradesh,India,,APAC,Central Asia,TEC-AC-10002533,Technology,Accessories,"Enermax Memory Card, USB",916.8,8,0,146.64,68.99,Medium
30900,IN-2011-85788,12-05-2011,12-09-2011,Standard Class,MJ-17740,Max Jones,Consumer,Newcastle,New South Wales,Australia,,APAC,Oceania,TEC-MA-10000606,Technology,Machines,"Epson Phone, Wireless",809.7,10,0,372.3,67.75,Medium
30932,IN-2011-85725,12-05-2011,12-08-2011,Second Class,TT-21265,Tim Taslimi,Corporate,Napier,Hawke's Bay,New Zealand,,APAC,Oceania,OFF-AR-10003738,Office Supplies,Art,"Boston Canvas, Fluorescent",109.8,2,0,43.92,7.4,Medium
31364,CA-2011-106376,12-05-2011,12-10-2011,Standard Class,BS-11590,Brendan Sweed,Corporate,Gilbert,Arizona,United States,85234,US,West,OFF-AR-10002671,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.024,8,0.2,111.3024,104.67,Medium
31365,CA-2011-106376,12-05-2011,12-10-2011,Standard Class,BS-11590,Brendan Sweed,Corporate,Gilbert,Arizona,United States,85234,US,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4,0.2,62.988,12.88,Medium
31477,CA-2011-166191,12-05-2011,12-09-2011,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,United States,62521,US,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,2.87,High
31478,CA-2011-166191,12-05-2011,12-09-2011,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,United States,62521,US,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,44.64,High
32217,CA-2011-138296,12-05-2011,12-12-2011,Standard Class,RC-19825,Roy Collins,Consumer,Alexandria,Virginia,United States,22304,US,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.8768,1.74,Medium
36674,CA-2011-125542,12-05-2011,12-07-2011,First Class,NB-18655,Nona Balk,Corporate,Philadelphia,Pennsylvania,United States,19134,US,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.488,7,0.2,117.6147,73.87,High
36675,CA-2011-125542,12-05-2011,12-07-2011,First Class,NB-18655,Nona Balk,Corporate,Philadelphia,Pennsylvania,United States,19134,US,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,4,0.2,-30.2288,15.48,High
36868,CA-2011-151162,12-05-2011,12-09-2011,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,United States,43229,US,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,3,0.2,35.6613,6.88,Medium
36869,CA-2011-151162,12-05-2011,12-09-2011,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,United States,43229,US,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.94,4,0.7,-23.952,0.63,Medium
36870,CA-2011-151162,12-05-2011,12-09-2011,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,United States,43229,US,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,2.33,Medium
36871,CA-2011-151162,12-05-2011,12-09-2011,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,United States,43229,US,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1,0.4,-9.1845,2.1,Medium
36872,CA-2011-151162,12-05-2011,12-09-2011,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,United States,43229,US,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94,2,0.4,-44.985,12.68,Medium
38865,CA-2011-133830,12-05-2011,12-10-2011,Standard Class,RL-19615,Rob Lucas,Consumer,Los Angeles,California,United States,90045,US,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,26.46,9,0,11.907,1.45,Medium
38866,CA-2011-133830,12-05-2011,12-10-2011,Standard Class,RL-19615,Rob Lucas,Consumer,Los Angeles,California,United States,90045,US,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,49.12,4,0,23.0864,1.99,Medium
38867,CA-2011-133830,12-05-2011,12-10-2011,Standard Class,RL-19615,Rob Lucas,Consumer,Los Angeles,California,United States,90045,US,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15,3,0,7.2,1.15,Medium
39011,CA-2011-150203,12-05-2011,12-07-2011,First Class,JB-15925,Joni Blumstein,Consumer,Los Angeles,California,United States,90032,US,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0,72.5754,36.78,High
49011,NI-2011-2740,12-05-2011,12-09-2011,Standard Class,AA-645,Anna Andreadi,Consumer,Lagos,Lagos,Nigeria,,Africa,Africa,OFF-AVE-10001750,Office Supplies,Binders,"Avery 3-Hole Punch, Clear",16.398,2,0.7,-31.182,1.06,Medium
49012,NI-2011-2740,12-05-2011,12-09-2011,Standard Class,AA-645,Anna Andreadi,Consumer,Lagos,Lagos,Nigeria,,Africa,Africa,OFF-STO-10001671,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",2.358,1,0.7,-2.682,0.14,Medium
49494,AO-2011-9910,12-05-2011,12-12-2011,Standard Class,RP-9855,Roy Phan,Corporate,Luanda,Luanda,Angola,,Africa,Africa,OFF-HAR-10002083,Office Supplies,Labels,"Harbour Creations Round Labels, 5000 Label Set",28.56,4,0,11.04,2.19,Medium
14940,ES-2011-5496179,01-06-2011,01-09-2011,Second Class,SH-20395,Shahid Hopkins,Consumer,Paris,Ile-de-France,France,,EU,Central,FUR-FU-10000468,Furniture,Furnishings,"Advantus Frame, Durable",324.45,3,0,35.64,39.98,High
24042,IN-2011-29963,01-06-2011,01-10-2011,Standard Class,BH-11710,Brosina Hoffman,Consumer,Padang,Sumatera Barat,Indonesia,,APAC,Southeast Asia,OFF-ST-10000344,Office Supplies,Storage,"Fellowes Box, Industrial",50.1984,3,0.17,6.0084,6.2,High
24043,IN-2011-29963,01-06-2011,01-10-2011,Standard Class,BH-11710,Brosina Hoffman,Consumer,Padang,Sumatera Barat,Indonesia,,APAC,Southeast Asia,OFF-FA-10000549,Office Supplies,Fasteners,"Advantus Staples, Metal",40.7358,7,0.47,-27.0942,2.63,High
24072,IN-2011-76107,01-06-2011,01-10-2011,Standard Class,KM-16660,Khloe Miller,Consumer,Huadian,Jilin,China,,APAC,North Asia,OFF-EN-10002166,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window",30.54,1,0,13.11,1.96,High
25145,ID-2011-41632,01-06-2011,1/13/2011,Standard Class,RD-19660,Robert Dilbeck,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,,APAC,Southeast Asia,OFF-PA-10003407,Office Supplies,Paper,"Enermax Memo Slips, Recycled",38.7693,3,0.17,11.5893,2.45,Medium
25146,ID-2011-41632,01-06-2011,1/13/2011,Standard Class,RD-19660,Robert Dilbeck,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,,APAC,Southeast Asia,OFF-ST-10001631,Office Supplies,Storage,"Tenex Trays, Blue",89.9886,2,0.17,29.2686,3.62,Medium
33056,CA-2011-141817,01-06-2011,1/13/2011,Standard Class,MB-18085,Mick Brown,Consumer,Philadelphia,Pennsylvania,United States,19143,US,East,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19.536,3,0.2,4.884,1.85,Low
47496,AO-2011-4910,01-06-2011,01-11-2011,Standard Class,GK-4620,Grace Kelly,Corporate,Luanda,Luanda,Angola,,Africa,Africa,TEC-LOG-10003079,Technology,Accessories,"Logitech Flash Drive, Erganomic",28.32,1,0,12.72,2,Medium
43490,TU-2011-6800,02-06-2011,02-10-2011,Second Class,JM-6195,Justin MacKendrick,Consumer,Aydin,Aydin,Turkey,,EMEA,EMEA,OFF-SME-10002467,Office Supplies,Labels,"Smead Round Labels, Alphabetical",2.688,1,0.6,-2.352,0.23,Medium
8343,MX-2011-105564,03-06-2011,03-09-2011,Second Class,RD-19930,Russell D'Ascenzo,Consumer,Villa Nueva,Guatemala,Guatemala,,LATAM,Central,OFF-EN-10004988,Office Supplies,Envelopes,"Cameo Mailers, Set of 50",127.2,5,0,29.2,15.77,High
8344,MX-2011-105564,03-06-2011,03-09-2011,Second Class,RD-19930,Russell D'Ascenzo,Consumer,Villa Nueva,Guatemala,Guatemala,,LATAM,Central,OFF-BI-10000765,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",7.88,2,0,1.48,0.69,High
958,MX-2011-124233,04-06-2011,04-06-2011,Same Day,JB-16000,Joy Bell-,Consumer,Arapongas,Parana,Brazil,,LATAM,South,OFF-SU-10001892,Office Supplies,Supplies,"Elite Box Cutter, High Speed",69.78,3,0,11.16,8.4,Medium
9762,MX-2011-108350,04-06-2011,04-10-2011,Standard Class,DP-13105,Dave Poirier,Corporate,San Pedro de Macorís,San Pedro de Macorís,Dominican Republic,,LATAM,Caribbean,OFF-LA-10001677,Office Supplies,Labels,"Avery Color Coded Labels, Adjustable",5.968,1,0.2,2.008,0.55,Medium
13571,IT-2011-3316894,04-06-2011,04-08-2011,First Class,PC-19000,Pauline Chand,Home Office,Barcelona,Catalonia,Spain,,EU,South,OFF-ST-10001758,Office Supplies,Storage,"Rogers Lockers, Blue",1523.664,8,0.1,-50.976,345.81,High
13572,IT-2011-3316894,04-06-2011,04-08-2011,First Class,PC-19000,Pauline Chand,Home Office,Barcelona,Catalonia,Spain,,EU,South,OFF-EN-10003936,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window",122.7,5,0,53.85,9.07,High
13573,IT-2011-3316894,04-06-2011,04-08-2011,First Class,PC-19000,Pauline Chand,Home Office,Barcelona,Catalonia,Spain,,EU,South,FUR-TA-10000304,Furniture,Tables,"Barricks Training Table, with Bottom Storage",381.96,3,0.6,-181.44,2.89,High
17371,ES-2011-3634665,04-06-2011,04-10-2011,Standard Class,LC-16930,Linda Cazamias,Corporate,Pau,Aquitaine,France,,EU,Central,OFF-BI-10000312,Office Supplies,Binders,"Cardinal Binder Covers, Economy",24,2,0,0.96,2.99,High
18668,ES-2011-1444426,04-06-2011,04-10-2011,Standard Class,ME-17725,Max Engle,Consumer,Geneva,Geneva,Switzerland,,EU,Central,OFF-AP-10004869,Office Supplies,Appliances,"KitchenAid Toaster, White",584.22,7,0,233.52,51.12,Medium
19114,ES-2011-1386961,04-06-2011,04-12-2011,Standard Class,MM-17260,Magdelene Morse,Consumer,Lattes,Languedoc-Roussillon,France,,EU,Central,OFF-PA-10002196,Office Supplies,Paper,"Green Bar Message Books, Recycled",47.4,2,0,17.04,3.7,Medium
19115,ES-2011-1386961,04-06-2011,04-12-2011,Standard Class,MM-17260,Magdelene Morse,Consumer,Lattes,Languedoc-Roussillon,France,,EU,Central,OFF-LA-10001284,Office Supplies,Labels,"Smead Round Labels, 5000 Label Set",14.58,2,0,0.72,0.93,Medium
29967,IN-2011-11504,04-06-2011,04-10-2011,Standard Class,JS-16030,Joy Smith,Consumer,Shenzhen,Guangdong,China,,APAC,North Asia,TEC-AC-10004566,Technology,Accessories,"Belkin Mouse, USB",122.76,3,0,41.67,14.18,Medium
32165,CA-2011-136742,04-06-2011,04-10-2011,Standard Class,GP-14740,Guy Phonely,Corporate,Lancaster,Pennsylvania,United States,17602,US,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,6,0.7,-35.928,7.38,High
32701,US-2011-118486,04-06-2011,04-08-2011,First Class,SD-20485,Shirley Daniels,Home Office,Philadelphia,Pennsylvania,United States,19143,US,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.304,1,0.2,-2.1896,2.86,Critical
32702,US-2011-118486,04-06-2011,04-08-2011,First Class,SD-20485,Shirley Daniels,Home Office,Philadelphia,Pennsylvania,United States,19143,US,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116,37.74,Critical
32703,US-2011-118486,04-06-2011,04-08-2011,First Class,SD-20485,Shirley Daniels,Home Office,Philadelphia,Pennsylvania,United States,19143,US,East,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.784,2,0.2,21.897,41.6,Critical
36332,CA-2011-169803,04-06-2011,04-12-2011,Standard Class,SC-20260,Scott Cohen,Corporate,Seattle,Washington,United States,98115,US,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0,111.1035,70.97,Medium
36333,CA-2011-169803,04-06-2011,04-12-2011,Standard Class,SC-20260,Scott Cohen,Corporate,Seattle,Washington,United States,98115,US,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,0,2.034,4.44,Medium
37312,CA-2011-102652,04-06-2011,04-12-2011,Standard Class,AY-10555,Andy Yotov,Corporate,Los Angeles,California,United States,90049,US,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.6332,2.77,Medium
37313,CA-2011-102652,04-06-2011,04-12-2011,Standard Class,AY-10555,Andy Yotov,Corporate,Los Angeles,California,United States,90049,US,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0,12.9129,4.35,Medium
37314,CA-2011-102652,04-06-2011,04-12-2011,Standard Class,AY-10555,Andy Yotov,Corporate,Los Angeles,California,United States,90049,US,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0,9.3312,2.11,Medium
37315,CA-2011-102652,04-06-2011,04-12-2011,Standard Class,AY-10555,Andy Yotov,Corporate,Los Angeles,California,United States,90049,US,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0,26.6304,2.28,Medium
40135,CA-2011-153808,04-06-2011,04-10-2011,Second Class,FH-14275,Frank Hawley,Corporate,Los Angeles,California,United States,90004,US,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,0,18.447,8.74,High
40136,CA-2011-153808,04-06-2011,04-10-2011,Second Class,FH-14275,Frank Hawley,Corporate,Los Angeles,California,United States,90004,US,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",65.568,2,0.2,23.7684,10.04,High
40137,CA-2011-153808,04-06-2011,04-10-2011,Second Class,FH-14275,Frank Hawley,Corporate,Los Angeles,California,United States,90004,US,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,3,0,131.9868,42.74,High
48368,NI-2011-900,04-06-2011,04-10-2011,Standard Class,AS-90,Adam Shillingsburg,Consumer,Lagos,Lagos,Nigeria,,Africa,Africa,OFF-TEN-10002065,Office Supplies,Storage,"Tenex Shelving, Industrial",33.084,2,0.7,-56.256,2.95,High
49631,MO-2011-9460,04-06-2011,04-12-2011,Standard Class,AH-465,Amy Hunt,Consumer,Marrakech,Marrakech-Tensift-El Haouz,Morocco,,Africa,Africa,FUR-OFF-10001798,Furniture,Chairs,"Office Star Steel Folding Chair, Red",91.71,1,0,10.98,6.15,Medium
5678,MX-2011-132584,05-06-2011,05-08-2011,First Class,CP-12340,Christine Phan,Corporate,Santiago de Cuba,Santiago de Cuba,Cuba,,LATAM,Caribbean,TEC-CO-10001560,Technology,Copiers,"Hewlett Ink, Color",199.75968,2,0.002,55.63968,56.73,Critical
5679,MX-2011-132584,05-06-2011,05-08-2011,First Class,CP-12340,Christine Phan,Corporate,Santiago de Cuba,Santiago de Cuba,Cuba,,LATAM,Caribbean,FUR-BO-10002378,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Metal",187.88,2,0,16.88,59.76,Critical
5680,MX-2011-132584,05-06-2011,05-08-2011,First Class,CP-12340,Christine Phan,Corporate,Santiago de Cuba,Santiago de Cuba,Cuba,,LATAM,Caribbean,OFF-AR-10000399,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",47.6,4,0,9.04,18.28,Critical
7453,MX-2011-106159,05-06-2011,05-08-2011,Second Class,SN-20710,Steve Nguyen,Home Office,Chinandega,Chinandega,Nicaragua,,LATAM,Central,FUR-CH-10000265,Furniture,Chairs,"Office Star Chairmat, Adjustable",91.08,2,0,20.92,10.57,High
15698,ES-2011-3634665,05-06-2011,05-10-2011,Standard Class,HL-15040,Hunter Lopez,Consumer,Gien,Centre,France,,EU,Central,FUR-FU-10001200,Furniture,Furnishings,"Tenex Photo Frame, Erganomic",151.38,3,0,2.97,10.55,High
16394,ES-2011-5867278,05-06-2011,05-08-2011,First Class,RO-19780,Rose O'Brian,Consumer,Watford,England,United Kingdom,,EU,North,OFF-FA-10001097,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",34.47,3,0,0.27,6.24,High
20586,IN-2011-10419,05-06-2011,05-12-2011,Standard Class,AS-10285,Alejandro Savely,Corporate,Zhumadian,Henan,China,,APAC,North Asia,TEC-AC-10003895,Technology,Accessories,"Enermax Mouse, Bluetooth",161.16,4,0,70.8,8.32,Medium
20587,IN-2011-10419,05-06-2011,05-12-2011,Standard Class,AS-10285,Alejandro Savely,Corporate,Zhumadian,Henan,China,,APAC,North Asia,TEC-MA-10000317,Technology,Machines,"StarTech Receipt Printer, Red",323.19,3,0,6.39,37.29,Medium
20588,IN-2011-10419,05-06-2011,05-12-2011,Standard Class,AS-10285,Alejandro Savely,Corporate,Zhumadian,Henan,China,,APAC,North Asia,OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",40.86,6,0,18.72,2.59,Medium
20589,IN-2011-10419,05-06-2011,05-12-2011,Standard Class,AS-10285,Alejandro Savely,Corporate,Zhumadian,Henan,China,,APAC,North Asia,TEC-PH-10003927,Technology,Phones,"Nokia Audio Dock, with Caller ID",166.74,1,0,63.36,11.06,Medium
21499,IN-2011-25224,05-06-2011,05-10-2011,Standard Class,LD-17005,Lisa DeCherney,Consumer,Seoul,Seoul,South Korea,,APAC,North Asia,FUR-BO-10001753,Furniture,Bookcases,"Dania Stackable Bookrack, Traditional",387.36,4,0.2,116.16,14.54,High
21812,IN-2011-45041,05-06-2011,05-10-2011,Standard Class,MM-17260,Magdelene Morse,Consumer,Ichalkaranji,Maharashtra,India,,APAC,Central Asia,OFF-BI-10002446,Office Supplies,Binders,"Wilson Jones Binder, Economy",78.12,6,0,14.76,4.67,Medium
25931,IN-2011-28654,05-06-2011,05-10-2011,Standard Class,TC-20980,Tamara Chand,Corporate,Chengdu,Sichuan,China,,APAC,North Asia,TEC-CO-10002697,Technology,Copiers,"Brother Wireless Fax, High-Speed",1131.03,3,0,327.96,76.57,High
25932,IN-2011-28654,05-06-2011,05-10-2011,Standard Class,TC-20980,Tamara Chand,Corporate,Chengdu,Sichuan,China,,APAC,North Asia,FUR-FU-10004182,Furniture,Furnishings,"Eldon Stacking Tray, Black",252,8,0,108.24,11.19,High
25933,IN-2011-28654,05-06-2011,05-10-2011,Standard Class,TC-20980,Tamara Chand,Corporate,Chengdu,Sichuan,China,,APAC,North Asia,FUR-BO-10001155,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Traditional",424.35,3,0,25.38,53.34,High
30685,ID-2011-82491,05-06-2011,05-10-2011,Standard Class,LO-17170,Lori Olson,Corporate,Waitakere,Auckland,New Zealand,,APAC,Oceania,OFF-ST-10003808,Office Supplies,Storage,"Eldon Box, Wire Frame",11.196,2,0.4,-3.384,1.09,High
32631,CA-2011-121664,05-06-2011,05-10-2011,Standard Class,HP-14815,Harold Pawlan,Home Office,Los Angeles,California,United States,90049,US,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.736,8,0.2,52.776,12.51,Medium
35706,US-2011-154879,05-06-2011,05-11-2011,Standard Class,SN-20710,Steve Nguyen,Home Office,Los Angeles,California,United States,90004,US,West,OFF-LA-10004425,Office Supplies,Labels,Staples,5.78,2,0,2.7166,0.33,Medium
35707,US-2011-154879,05-06-2011,05-11-2011,Standard Class,SN-20710,Steve Nguyen,Home Office,Los Angeles,California,United States,90004,US,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,107.94,6,0,30.2232,10.88,Medium
43383,RO-2011-6750,05-06-2011,05-11-2011,Standard Class,BS-1800,Bryan Spruell,Home Office,Botosani,Botosani,Romania,,EMEA,EMEA,OFF-SME-10004702,Office Supplies,Storage,"Smead File Cart, Industrial",513.6,4,0,143.76,47.52,Medium
43384,RO-2011-6750,05-06-2011,05-11-2011,Standard Class,BS-1800,Bryan Spruell,Home Office,Botosani,Botosani,Romania,,EMEA,EMEA,OFF-ACC-10000233,Office Supplies,Binders,"Acco Binder, Economy",60.6,4,0,8.4,3.06,Medium
43385,RO-2011-6750,05-06-2011,05-11-2011,Standard Class,BS-1800,Bryan Spruell,Home Office,Botosani,Botosani,Romania,,EMEA,EMEA,FUR-SAU-10004653,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",435.99,1,0,178.74,18.42,Medium
43386,RO-2011-6750,05-06-2011,05-11-2011,Standard Class,BS-1800,Bryan Spruell,Home Office,Botosani,Botosani,Romania,,EMEA,EMEA,OFF-GRE-10001521,Office Supplies,Paper,"Green Bar Message Books, Recycled",23.7,1,0,8.52,1.3,Medium
43387,RO-2011-6750,05-06-2011,05-11-2011,Standard Class,BS-1800,Bryan Spruell,Home Office,Botosani,Botosani,Romania,,EMEA,EMEA,OFF-KIT-10003611,Office Supplies,Appliances,"KitchenAid Stove, Red",570.15,1,0,159.63,38.68,Medium
44203,UP-2011-6400,05-06-2011,05-10-2011,Standard Class,CY-2745,Craig Yedwab,Corporate,Lisichansk,Luhans'k,Ukraine,,EMEA,EMEA,OFF-IBI-10001123,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",30.81,1,0,8.61,3.49,Medium
45372,QA-2011-3520,05-06-2011,05-08-2011,First Class,TC-11475,Tony Chapman,Home Office,Doha,Ad Dawhah,Qatar,,EMEA,EMEA,OFF-SAN-10004881,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase",162.54,6,0,81.18,34.36,High
45373,QA-2011-3520,05-06-2011,05-08-2011,First Class,TC-11475,Tony Chapman,Home Office,Doha,Ad Dawhah,Qatar,,EMEA,EMEA,OFF-STA-10002654,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",24.78,1,0,7.92,4.43,High
45546,TU-2011-2420,05-06-2011,05-12-2011,Standard Class,LB-6795,Laurel Beltran,Home Office,Adana,Adana,Turkey,,EMEA,EMEA,FUR-DEF-10002865,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic",14.088,2,0.6,-3.552,1.09,Medium
45547,TU-2011-2420,05-06-2011,05-12-2011,Standard Class,LB-6795,Laurel Beltran,Home Office,Adana,Adana,Turkey,,EMEA,EMEA,OFF-GRE-10001521,Office Supplies,Paper,"Green Bar Message Books, Recycled",18.96,2,0.6,-11.4,2.4,Medium
48702,RO-2011-2520,05-06-2011,05-11-2011,Standard Class,AT-735,Annie Thurman,Consumer,Galati,Galati,Romania,,EMEA,EMEA,TEC-NOK-10002555,Technology,Phones,"Nokia Audio Dock, VoIP",166.83,1,0,46.71,13.93,Medium
5760,MX-2011-140445,06-06-2011,06-09-2011,Second Class,BP-11290,Beth Paige,Consumer,Rancagua,O'Higgins,Chile,,LATAM,South,OFF-PA-10002372,Office Supplies,Paper,"SanDisk Computer Printout Paper, Recycled",79.2,4,0,11.04,8.64,Critical
5954,MX-2011-147781,06-06-2011,06-07-2011,First Class,JL-15835,John Lee,Consumer,Manzanillo,Granma,Cuba,,LATAM,Caribbean,OFF-ST-10000886,Office Supplies,Storage,"Smead Lockers, Wire Frame",394.98,3,0,15.78,127.29,Critical
11110,ES-2011-5754966,06-06-2011,6/13/2011,Standard Class,DB-13210,Dean Braden,Consumer,Colchester,England,United Kingdom,,EU,North,OFF-PA-10001661,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",237.51,7,0,26.04,12.45,Medium
12555,ES-2011-1822857,06-06-2011,06-10-2011,Standard Class,AF-10885,Art Foster,Consumer,London,England,United Kingdom,,EU,North,OFF-AP-10001882,Office Supplies,Appliances,"Breville Coffee Grinder, Silver",225.396,4,0.1,75.036,16.74,Medium
13610,ES-2011-4767717,06-06-2011,06-09-2011,First Class,AC-10660,Anna Chung,Consumer,Marseille,Provence-Alpes-Côte d'Azur,France,,EU,Central,OFF-AR-10002816,Office Supplies,Art,"Boston Canvas, Blue",321.84,6,0,80.46,14.64,Medium
14578,ES-2011-3630624,06-06-2011,06-07-2011,First Class,ML-18265,Muhammed Lee,Consumer,Vienna,Vienna,Austria,,EU,Central,OFF-AR-10003247,Office Supplies,Art,"Boston Highlighters, Water Color",44.1,2,0,7.92,12.33,Critical
14579,ES-2011-3630624,06-06-2011,06-07-2011,First Class,ML-18265,Muhammed Lee,Consumer,Vienna,Vienna,Austria,,EU,Central,OFF-AP-10003717,Office Supplies,Appliances,"Breville Coffee Grinder, White",60,1,0,1.8,12.41,Critical
15648,ES-2011-5444769,06-06-2011,06-10-2011,Standard Class,EH-14005,Erica Hernandez,Home Office,London,England,United Kingdom,,EU,North,FUR-TA-10004680,Furniture,Tables,"Lesro Wood Table, Fully Assembled",1266.03,3,0.1,323.46,178.63,High
16693,IT-2011-1152860,06-06-2011,06-10-2011,Standard Class,CL-11890,Carl Ludwig,Consumer,Dublin,Dublin,Ireland,,EU,North,OFF-ST-10003153,Office Supplies,Storage,"Tenex File Cart, Single Width",134.61,2,0.5,-8.13,6.89,Medium
18465,ES-2011-2464932,06-06-2011,06-09-2011,First Class,BS-11380,Bill Stewart,Corporate,Oyonnax,Rhône-Alpes,France,,EU,Central,OFF-FA-10001892,Office Supplies,Fasteners,"Advantus Clamps, Metal",58.23,3,0,26.73,16.6,High
