Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Country,Region,Market,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority
US-2015-SV20935140-42364,26-12-2015,31-12-2015,Standard Class,SV-209351406,Susan Vittorini,Consumer,Fairfield,Ohio,United States,Eastern US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,$39.31,13,0.2,$12.78,3.41,Medium
CA-2015-MH18115140-42364,26-12-2015,30-12-2015,Second Class,MH-181151408,Mick Hernandez,Home Office,Huntsville,Alabama,United States,Southern US,USCA,OFF-PA-2859,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,$96.08,2,0.0,$46.12,4.0,High
CA-2015-MH18115140-42364,26-12-2015,30-12-2015,Second Class,MH-181151408,Mick Hernandez,Home Office,Huntsville,Alabama,United States,Southern US,USCA,OFF-FA-3158,Office Supplies,Fasteners,Assorted Color Push Pins,$3.62,2,0.0,$1.19,1.61,High
CA-2015-MH18115140-42364,26-12-2015,30-12-2015,Second Class,MH-181151408,Mick Hernandez,Home Office,Huntsville,Alabama,United States,Southern US,USCA,OFF-PA-6467,Office Supplies,Paper,Xerox 1915,$629.10,6,0.0,$301.97,141.52,High
CA-2015-MH18115140-42364,26-12-2015,30-12-2015,Second Class,MH-181151408,Mick Hernandez,Home Office,Huntsville,Alabama,United States,Southern US,USCA,TEC-PH-3163,Technology,Phones,AT&T 17929 Lendline Telephone,$90.48,2,0.0,$23.52,10.21,High
CA-2015-FH14365140-42364,26-12-2015,30-12-2015,Standard Class,FH-143651404,Fred Hopkins,Corporate,Los Angeles,California,United States,Western US,USCA,OFF-BI-4341,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,$153.55,3,0.2,$51.82,9.59,Medium
CA-2015-FH14365140-42364,26-12-2015,30-12-2015,Standard Class,FH-143651404,Fred Hopkins,Corporate,Los Angeles,California,United States,Western US,USCA,OFF-ST-6296,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",$270.62,2,0.0,$2.71,16.73,Medium
CA-2015-GD14590140-42364,26-12-2015,30-12-2015,Standard Class,GD-145901404,Giulietta Dortch,Corporate,Everett,Washington,United States,Western US,USCA,OFF-BI-6321,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,$3.86,1,0.2,$1.40,1.23,Medium
CA-2015-GA14725140-42364,26-12-2015,02-01-2016,Standard Class,GA-147251402,Guy Armstrong,Consumer,Dallas,Texas,United States,Central US,USCA,OFF-BI-6409,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,$39.58,9,0.8,-$59.37,3.12,Low
CA-2015-GA14725140-42364,26-12-2015,02-01-2016,Standard Class,GA-147251402,Guy Armstrong,Consumer,Dallas,Texas,United States,Central US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,$44.69,7,0.2,$5.03,6.61,Low
CA-2015-GA14725140-42364,26-12-2015,02-01-2016,Standard Class,GA-147251402,Guy Armstrong,Consumer,Dallas,Texas,United States,Central US,USCA,OFF-AR-5319,Office Supplies,Art,Newell 34,$31.74,2,0.2,$2.38,2.52,Low
CA-2015-GA14725140-42364,26-12-2015,02-01-2016,Standard Class,GA-147251402,Guy Armstrong,Consumer,Dallas,Texas,United States,Central US,USCA,OFF-BI-6408,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",$40.98,5,0.8,-$65.57,4.14,Low
CA-2015-GA14725140-42364,26-12-2015,02-01-2016,Standard Class,GA-147251402,Guy Armstrong,Consumer,Dallas,Texas,United States,Central US,USCA,OFF-BI-6367,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",$3.17,3,0.8,-$5.07,1.18,Low
CA-2015-JH15430140-42364,26-12-2015,29-12-2015,First Class,JH-154301408,Jennifer Halladay,Consumer,Hialeah,Florida,United States,Southern US,USCA,FUR-FU-4022,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",$21.00,3,0.2,$5.78,1.18,Medium
CA-2015-JH15430140-42364,26-12-2015,29-12-2015,First Class,JH-154301408,Jennifer Halladay,Consumer,Hialeah,Florida,United States,Southern US,USCA,TEC-MA-5080,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,$120.00,2,0.5,-$7.20,12.42,Medium
CA-2015-PO18865140-42364,26-12-2015,30-12-2015,Standard Class,PO-188651406,Patrick O'Donnell,Consumer,East Orange,New Jersey,United States,Eastern US,USCA,TEC-AC-5209,Technology,Accessories,Memorex Micro Travel Drive 4 GB,$31.80,3,0.0,$13.67,1.81,Medium
SU-2015-DB3555122-42364,26-12-2015,30-12-2015,Standard Class,DB-3555122,Dorothy Badders,Corporate,Bur Sudan,Red Sea,Sudan,North Africa,Africa,OFF-EN-3090,Office Supplies,Envelopes,"Ames Business Envelopes, Set of 50",$18.18,1,0.0,$5.25,1.17,Medium
SU-2015-DB3555122-42364,26-12-2015,30-12-2015,Standard Class,DB-3555122,Dorothy Badders,Corporate,Bur Sudan,Red Sea,Sudan,North Africa,Africa,OFF-ST-4296,Office Supplies,Storage,"Fellowes Trays, Wire Frame",$112.92,2,0.0,$28.20,8.64,Medium
TU-2015-AD180134-42364,26-12-2015,30-12-2015,Standard Class,AD-180134,Alan Dominguez,Home Office,Elazig,Elazig,Turkey,Western Asia,Asia Pacific,OFF-ST-5697,Office Supplies,Storage,"Rogers Folders, Wire Frame",$11.90,1,0.6,-$14.59,2.04,Medium
TU-2015-AD180134-42364,26-12-2015,30-12-2015,Standard Class,AD-180134,Alan Dominguez,Home Office,Elazig,Elazig,Turkey,Western Asia,Asia Pacific,OFF-BI-3735,Office Supplies,Binders,"Cardinal Hole Reinforcements, Economy",$4.27,2,0.6,-$2.09,1.51,Medium
TU-2015-AD180134-42364,26-12-2015,30-12-2015,Standard Class,AD-180134,Alan Dominguez,Home Office,Elazig,Elazig,Turkey,Western Asia,Asia Pacific,OFF-AR-5926,Office Supplies,Art,"Sanford Pens, Fluorescent",$4.94,1,0.6,-$3.97,1.13,Medium
TU-2015-AD180134-42364,26-12-2015,30-12-2015,Standard Class,AD-180134,Alan Dominguez,Home Office,Elazig,Elazig,Turkey,Western Asia,Asia Pacific,OFF-ST-6048,Office Supplies,Storage,"Smead Lockers, Single Width",$158.76,2,0.6,-$59.58,5.7,Medium
TU-2015-AD180134-42364,26-12-2015,30-12-2015,Standard Class,AD-180134,Alan Dominguez,Home Office,Elazig,Elazig,Turkey,Western Asia,Asia Pacific,OFF-LA-4534,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable",$5.30,2,0.6,-$7.30,1.34,Medium
TU-2015-AD180134-42364,26-12-2015,30-12-2015,Standard Class,AD-180134,Alan Dominguez,Home Office,Elazig,Elazig,Turkey,Western Asia,Asia Pacific,TEC-MA-5003,Technology,Machines,"Konica Card Printer, Red",$275.71,4,0.6,-$255.05,28.81,Medium
NI-2015-CR273095-42364,26-12-2015,26-12-2015,Same Day,CR-273095,Craig Reiter,Consumer,Lagos,Lagos,Nigeria,Western Africa,Africa,OFF-LA-4527,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Adjustable",$12.96,4,0.7,-$24.24,1.65,High
NI-2015-CR273095-42364,26-12-2015,26-12-2015,Same Day,CR-273095,Craig Reiter,Consumer,Lagos,Lagos,Nigeria,Western Africa,Africa,OFF-AR-5925,Office Supplies,Art,"Sanford Pens, Easy-Erase",$3.41,1,0.7,-$5.35,1.08,High
EG-2015-TT1122038-42364,26-12-2015,28-12-2015,Second Class,TT-1122038,Thomas Thornton,Consumer,Al Fayyum,Al Fayyum,Egypt,North Africa,Africa,OFF-AR-3552,Office Supplies,Art,"Boston Sketch Pad, Blue",$48.60,1,0.0,$20.88,10.65,Critical
TU-2015-JG5115134-42364,26-12-2015,28-12-2015,Second Class,JG-5115134,Jack Garza,Consumer,Ankara,Ankara,Turkey,Western Asia,Asia Pacific,OFF-AR-3532,Office Supplies,Art,"Boston Highlighters, Easy-Erase",$30.62,4,0.6,-$29.14,5.12,High
TU-2015-JG5115134-42364,26-12-2015,28-12-2015,Second Class,JG-5115134,Jack Garza,Consumer,Ankara,Ankara,Turkey,Western Asia,Asia Pacific,FUR-FU-5738,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",$40.30,2,0.6,-$29.24,5.41,High
TU-2015-JG5115134-42364,26-12-2015,28-12-2015,Second Class,JG-5115134,Jack Garza,Consumer,Ankara,Ankara,Turkey,Western Asia,Asia Pacific,FUR-TA-3429,Furniture,Tables,"Bevis Round Table, Adjustable Height","$1,248.91",6,0.6,"-$1,779.77",18.28,High
TU-2015-JG5115134-42364,26-12-2015,28-12-2015,Second Class,JG-5115134,Jack Garza,Consumer,Ankara,Ankara,Turkey,Western Asia,Asia Pacific,OFF-FA-6206,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",$8.78,2,0.6,-$5.50,1.19,High
TU-2015-JG5115134-42364,26-12-2015,28-12-2015,Second Class,JG-5115134,Jack Garza,Consumer,Ankara,Ankara,Turkey,Western Asia,Asia Pacific,TEC-CO-3710,Technology,Copiers,"Canon Wireless Fax, Laser",$151.46,1,0.6,-$41.68,22.44,High
TU-2015-JG5115134-42364,26-12-2015,28-12-2015,Second Class,JG-5115134,Jack Garza,Consumer,Ankara,Ankara,Turkey,Western Asia,Asia Pacific,TEC-AC-5131,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",$105.91,6,0.6,-$50.33,9.28,High
TU-2015-JG5115134-42364,26-12-2015,28-12-2015,Second Class,JG-5115134,Jack Garza,Consumer,Ankara,Ankara,Turkey,Western Asia,Asia Pacific,OFF-BI-6383,Office Supplies,Binders,"Wilson Jones Binding Machine, Durable",$80.74,4,0.6,-$117.14,13.33,High
TU-2015-BP1185134-42364,26-12-2015,31-12-2015,Standard Class,BP-1185134,Ben Peterman,Corporate,Kahramanmaras,Kahramanmaras,Turkey,Western Asia,Asia Pacific,OFF-AR-6126,Office Supplies,Art,"Stanley Sketch Pad, Easy-Erase",$17.88,1,0.6,-$18.33,2.09,Medium
RS-2015-NH8610108-42364,26-12-2015,28-12-2015,Second Class,NH-8610108,Nicole Hansen,Corporate,Yaroslavl',Yaroslavl',Russia,Eastern Europe,Europe,TEC-CO-4576,Technology,Copiers,"Hewlett Fax Machine, Digital",$319.56,1,0.0,$146.97,32.9,Medium
TU-2015-JO5145134-42364,26-12-2015,02-01-2016,Standard Class,JO-5145134,Jack O'Briant,Corporate,Adana,Adana,Turkey,Western Asia,Asia Pacific,OFF-BI-3254,Office Supplies,Binders,"Avery Binder, Recycled",$5.30,1,0.6,-$1.87,1.55,Medium
TU-2015-JO5145134-42364,26-12-2015,02-01-2016,Standard Class,JO-5145134,Jack O'Briant,Corporate,Adana,Adana,Turkey,Western Asia,Asia Pacific,OFF-LA-4549,Office Supplies,Labels,"Harbour Creations Round Labels, Adjustable",$1.86,1,0.6,-$1.50,1.11,Medium
KZ-2015-BD132068-42364,26-12-2015,30-12-2015,Standard Class,BD-132068,Bill Donatelli,Consumer,Qaraghandy,Qaraghandy,Kazakhstan,Central Asia,Asia Pacific,OFF-LA-6056,Office Supplies,Labels,"Smead Round Labels, Laser Printer Compatible",$2.07,1,0.7,-$2.37,1.23,High
KZ-2015-AF87068-42364,26-12-2015,31-12-2015,Standard Class,AF-87068,Art Ferguson,Consumer,Taraz,Zhambyl,Kazakhstan,Central Asia,Asia Pacific,OFF-BI-3187,Office Supplies,Binders,"Avery 3-Hole Punch, Durable",$17.62,2,0.7,-$20.60,1.21,Medium
MX-2015-MM1726051-42365,27-12-2015,29-12-2015,Second Class,MM-1726051,Magdelene Morse,Consumer,Mixco,Guatemala,Guatemala,Central America,LATAM,FUR-CH-4562,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",$829.22,7,0.0,$49.70,164.394,High
MX-2015-JF1556582-42365,27-12-2015,29-12-2015,Second Class,JF-1556582,Jill Fjeld,Consumer,Reynosa,Tamaulipas,Mexico,Central America,LATAM,OFF-LA-4685,Office Supplies,Labels,"Hon Round Labels, 5000 Label Set",$18.80,4,0.0,$3.76,1.504,Medium
MX-2015-CK1220582-42365,27-12-2015,01-01-2016,Standard Class,CK-1220582,Chloris Kastensmidt,Consumer,Valles,San Luis Potosí,Mexico,Central America,LATAM,TEC-CO-4787,Technology,Copiers,"HP Personal Copier, Laser",$248.08,3,0.002,$108.82,12.73,High
MX-2015-CK1220582-42365,27-12-2015,01-01-2016,Standard Class,CK-1220582,Chloris Kastensmidt,Consumer,Valles,San Luis Potosí,Mexico,Central America,LATAM,OFF-FA-2955,Office Supplies,Fasteners,"Accos Staples, 12 Pack",$55.36,8,0.0,$25.44,8.42,High
MX-2015-DK1337582-42365,27-12-2015,31-12-2015,Standard Class,DK-1337582,Dennis Kane,Consumer,Victoria,Tamaulipas,Mexico,Central America,LATAM,OFF-BI-6383,Office Supplies,Binders,"Wilson Jones Binding Machine, Durable",$67.28,2,0.0,$6.04,9.203,High
MX-2015-DK1337582-42365,27-12-2015,31-12-2015,Standard Class,DK-1337582,Dennis Kane,Consumer,Victoria,Tamaulipas,Mexico,Central America,LATAM,OFF-AP-3566,Office Supplies,Appliances,"Breville Coffee Grinder, Black",$204.30,5,0.0,$28.60,47.965,High
US-2015-BD1172555-42365,27-12-2015,30-12-2015,Second Class,BD-1172555,Bruce Degenhardt,Consumer,Choluteca,Choluteca,Honduras,Central America,LATAM,OFF-BI-3720,Office Supplies,Binders,"Cardinal Binder, Clear",$15.95,3,0.4,-$6.91,1.838,Medium
US-2015-BD1172555-42365,27-12-2015,30-12-2015,Second Class,BD-1172555,Bruce Degenhardt,Consumer,Choluteca,Choluteca,Honduras,Central America,LATAM,TEC-CO-3599,Technology,Copiers,"Brother Ink, Color",$533.68,9,0.402,-$73.28,61.265,Medium
US-2015-BD1172555-42365,27-12-2015,30-12-2015,Second Class,BD-1172555,Bruce Degenhardt,Consumer,Choluteca,Choluteca,Honduras,Central America,LATAM,TEC-PH-3128,Technology,Phones,"Apple Audio Dock, Full Size",$269.09,4,0.4,-$130.11,18.984,Medium
US-2015-BD1172555-42365,27-12-2015,30-12-2015,Second Class,BD-1172555,Bruce Degenhardt,Consumer,Choluteca,Choluteca,Honduras,Central America,LATAM,FUR-BO-3887,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Pine",$228.48,4,0.4,-$95.20,11.686,Medium
US-2015-FH1427528-42365,27-12-2015,31-12-2015,Standard Class,FH-1427528,Frank Hawley,Corporate,Jamundí,Valle del Cauca,Colombia,South America,LATAM,FUR-TA-3354,Furniture,Tables,"Barricks Training Table, Rectangular",$842.32,5,0.2,-$200.08,120.113,High
US-2015-FH1427528-42365,27-12-2015,31-12-2015,Standard Class,FH-1427528,Frank Hawley,Corporate,Jamundí,Valle del Cauca,Colombia,South America,LATAM,OFF-BI-3739,Office Supplies,Binders,"Cardinal Index Tab, Economy",$11.68,2,0.0,$3.72,1.754,High
US-2015-FH1427528-42365,27-12-2015,31-12-2015,Standard Class,FH-1427528,Frank Hawley,Corporate,Jamundí,Valle del Cauca,Colombia,South America,LATAM,OFF-SU-4311,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip",$53.50,5,0.0,$10.70,8.136,High
IT-2015-VG2180591-42365,27-12-2015,31-12-2015,Standard Class,VG-2180591,Vivek Grady,Corporate,The Hague,South Holland,Netherlands,Western Europe,Europe,OFF-LA-4551,Office Supplies,Labels,"Harbour Creations Round Labels, Laser Printer Compatible",$16.88,5,0.5,-$11.93,1.24,Medium
IT-2015-VG2180591-42365,27-12-2015,31-12-2015,Standard Class,VG-2180591,Vivek Grady,Corporate,The Hague,South Holland,Netherlands,Western Europe,Europe,TEC-MA-5543,Technology,Machines,"Panasonic Card Printer, Red",$341.94,4,0.5,-$102.66,15.61,Medium
IT-2015-VG2180591-42365,27-12-2015,31-12-2015,Standard Class,VG-2180591,Vivek Grady,Corporate,The Hague,South Holland,Netherlands,Western Europe,Europe,OFF-ST-4269,Office Supplies,Storage,"Fellowes Lockers, Wire Frame",$928.80,9,0.5,-$92.88,36.08,Medium
IT-2015-JF15490124-42365,27-12-2015,30-12-2015,Second Class,JF-15490124,Jeremy Farry,Consumer,Stockholm,Stockholm,Sweden,Northern Europe,Europe,OFF-AP-4960,Office Supplies,Appliances,"KitchenAid Refrigerator, Black","$1,582.11",6,0.5,-$443.07,55.39,Medium
ES-2015-RM1967564-42365,27-12-2015,31-12-2015,Standard Class,RM-1967564,Robert Marley,Home Office,Milan,Lombardy,Italy,Southern Europe,Europe,OFF-SU-4322,Office Supplies,Supplies,"Fiskars Shears, Steel",$94.08,2,0.0,$27.24,3.92,Medium
ES-2015-LC17050139-42365,27-12-2015,02-01-2016,Standard Class,LC-17050139,Liz Carlisle,Consumer,Harrow,England,United Kingdom,Northern Europe,Europe,OFF-EN-4454,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window",$24.93,1,0.0,$1.23,2.74,Medium
ES-2015-LC17050139-42365,27-12-2015,02-01-2016,Standard Class,LC-17050139,Liz Carlisle,Consumer,Harrow,England,United Kingdom,Northern Europe,Europe,OFF-ST-4097,Office Supplies,Storage,"Eldon Shelving, Wire Frame",$189.96,4,0.0,$15.12,9.06,Medium
ES-2015-HM1486045-42365,27-12-2015,02-01-2016,Standard Class,HM-1486045,Harry Marie,Corporate,Rennes,Brittany,France,Western Europe,Europe,OFF-AP-4500,Office Supplies,Appliances,"Hamilton Beach Microwave, White","$1,010.34",4,0.1,-$44.94,108.27,Low
ES-2015-HM1486045-42365,27-12-2015,02-01-2016,Standard Class,HM-1486045,Harry Marie,Corporate,Rennes,Brittany,France,Western Europe,Europe,TEC-AC-5204,Technology,Accessories,"Memorex Memory Card, Erganomic",$200.16,2,0.0,$36.00,13.93,Low
ES-2015-HM1486045-42365,27-12-2015,02-01-2016,Standard Class,HM-1486045,Harry Marie,Corporate,Rennes,Brittany,France,Western Europe,Europe,OFF-EN-4926,Office Supplies,Envelopes,"Jiffy Peel and Seal, with clear poly window",$23.55,1,0.0,$4.47,3.27,Low
ES-2015-HM1486045-42365,27-12-2015,02-01-2016,Standard Class,HM-1486045,Harry Marie,Corporate,Rennes,Brittany,France,Western Europe,Europe,OFF-AR-3540,Office Supplies,Art,"Boston Markers, Water Color",$177.30,6,0.0,$0.00,18.33,Low
ES-2015-HM1486045-42365,27-12-2015,02-01-2016,Standard Class,HM-1486045,Harry Marie,Corporate,Rennes,Brittany,France,Western Europe,Europe,OFF-BI-4807,Office Supplies,Binders,"Ibico Binder Covers, Clear",$26.22,2,0.0,$1.80,2.82,Low
ES-2015-HM1486045-42365,27-12-2015,02-01-2016,Standard Class,HM-1486045,Harry Marie,Corporate,Rennes,Brittany,France,Western Europe,Europe,OFF-ST-6025,Office Supplies,Storage,"Smead Box, Single Width",$87.48,9,0.1,$15.39,6.85,Low
IN-2015-CV1280558-42365,27-12-2015,29-12-2015,First Class,CV-1280558,Cynthia Voltz,Corporate,Pune,Maharashtra,India,Southern Asia,Asia Pacific,OFF-PA-6602,Office Supplies,Paper,"Xerox Cards & Envelopes, Premium",$179.88,4,0.0,$84.48,27.91,High
IN-2015-Co1264088-42365,27-12-2015,31-12-2015,Standard Class,Co-1264088,Corey-Lock,Consumer,Yangon,Yangon,Myanmar (Burma),Southeastern Asia,Asia Pacific,FUR-FU-4035,Furniture,Furnishings,"Eldon Clock, Duo Pack",$41.30,1,0.27,$11.30,3.21,Medium
IN-2015-Co1264088-42365,27-12-2015,31-12-2015,Standard Class,Co-1264088,Corey-Lock,Consumer,Yangon,Yangon,Myanmar (Burma),Southeastern Asia,Asia Pacific,TEC-CO-4581,Technology,Copiers,"Hewlett Ink, High-Speed",$185.07,2,0.37,-$102.87,11.27,Medium
IN-2015-Co1264088-42365,27-12-2015,31-12-2015,Standard Class,Co-1264088,Corey-Lock,Consumer,Yangon,Yangon,Myanmar (Burma),Southeastern Asia,Asia Pacific,OFF-AR-3462,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent",$100.50,4,0.17,-$12.18,5.14,Medium
IN-2015-Co1264088-42365,27-12-2015,31-12-2015,Standard Class,Co-1264088,Corey-Lock,Consumer,Yangon,Yangon,Myanmar (Burma),Southeastern Asia,Asia Pacific,OFF-LA-4538,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Adjustable",$29.38,4,0.17,-$1.82,2.78,Medium
IN-2015-Co1264088-42365,27-12-2015,31-12-2015,Standard Class,Co-1264088,Corey-Lock,Consumer,Yangon,Yangon,Myanmar (Burma),Southeastern Asia,Asia Pacific,OFF-FA-6197,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack",$52.99,4,0.17,$9.55,3.93,Medium
IN-2015-Co1264088-42365,27-12-2015,31-12-2015,Standard Class,Co-1264088,Corey-Lock,Consumer,Yangon,Yangon,Myanmar (Burma),Southeastern Asia,Asia Pacific,TEC-MA-4210,Technology,Machines,"Epson Receipt Printer, Red",$473.85,5,0.17,-$5.85,25.55,Medium
IN-2015-Co1264088-42365,27-12-2015,31-12-2015,Standard Class,Co-1264088,Corey-Lock,Consumer,Yangon,Yangon,Myanmar (Burma),Southeastern Asia,Asia Pacific,FUR-CH-4561,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",$533.22,4,0.27,-$153.42,24.51,Medium
IN-2015-Co1264088-42365,27-12-2015,31-12-2015,Standard Class,Co-1264088,Corey-Lock,Consumer,Yangon,Yangon,Myanmar (Burma),Southeastern Asia,Asia Pacific,TEC-CO-3605,Technology,Copiers,"Brother Personal Copier, Digital",$179.59,2,0.37,-$19.97,13.16,Medium
IN-2015-LS17230118-42365,27-12-2015,31-12-2015,Standard Class,LS-17230118,Lycoris Saunders,Consumer,Busan,Busan,South Korea,Eastern Asia,Asia Pacific,OFF-FA-2957,Office Supplies,Fasteners,"Accos Staples, Bulk Pack",$21.90,4,0.5,-$1.38,2.57,Medium
IN-2015-LS17230118-42365,27-12-2015,31-12-2015,Standard Class,LS-17230118,Lycoris Saunders,Consumer,Busan,Busan,South Korea,Eastern Asia,Asia Pacific,OFF-AP-3564,Office Supplies,Appliances,"Breville Blender, Silver",$90.24,2,0.5,-$21.66,5.01,Medium
IN-2015-LS17230118-42365,27-12-2015,31-12-2015,Standard Class,LS-17230118,Lycoris Saunders,Consumer,Busan,Busan,South Korea,Eastern Asia,Asia Pacific,OFF-FA-6189,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",$10.95,2,0.5,-$2.01,1.88,Medium
IN-2015-LS17230118-42365,27-12-2015,31-12-2015,Standard Class,LS-17230118,Lycoris Saunders,Consumer,Busan,Busan,South Korea,Eastern Asia,Asia Pacific,OFF-ST-4266,Office Supplies,Storage,"Fellowes Lockers, Blue",$207.33,2,0.5,-$29.07,6.59,Medium
ID-2015-SU2066558-42365,27-12-2015,31-12-2015,Standard Class,SU-2066558,Stephanie Ulpright,Home Office,Mumbai,Maharashtra,India,Southern Asia,Asia Pacific,OFF-ST-4057,Office Supplies,Storage,"Eldon File Cart, Single Width",$192.56,3,0.5,-$154.13,9.94,Medium
US-2015-PO18850140-42365,27-12-2015,02-01-2016,Standard Class,PO-188501402,Patrick O'Brill,Consumer,Burlington,Iowa,United States,Central US,USCA,OFF-PA-5664,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",$44.75,5,0.0,$20.59,4.23,Low
CA-2015-TC21535140-42365,27-12-2015,31-12-2015,Standard Class,TC-215351406,Tracy Collins,Home Office,Columbus,Ohio,United States,Eastern US,USCA,OFF-BI-2906,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,$3.13,2,0.7,-$2.61,1.11,Medium
CA-2015-YC21895140-42365,27-12-2015,27-12-2015,Same Day,YC-218951402,Yoseph Carroll,Corporate,Fremont,Nebraska,United States,Central US,USCA,OFF-ST-6294,Office Supplies,Storage,Tennsco Single-Tier Lockers,$750.68,2,0.0,$37.53,163.0,High
CA-2015-KB16240140-42365,27-12-2015,02-01-2016,Standard Class,KB-162401402,Karen Bern,Corporate,Odessa,Texas,United States,Central US,USCA,OFF-PA-6515,Office Supplies,Paper,Xerox 1959,$16.03,3,0.2,$5.61,1.34,Medium
NI-2015-BP118595-42365,27-12-2015,29-12-2015,Second Class,BP-118595,Ben Peterman,Corporate,Bauchi,Bauchi,Nigeria,Western Africa,Africa,OFF-AR-6114,Office Supplies,Art,"Stanley Markers, Blue",$13.32,2,0.7,-$27.12,1.23,Medium
TU-2015-MS7830134-42365,27-12-2015,29-12-2015,First Class,MS-7830134,Melanie Seite,Consumer,Istanbul,Istanbul,Turkey,Western Asia,Asia Pacific,FUR-TA-3337,Furniture,Tables,"Barricks Coffee Table, Fully Assembled",$121.19,1,0.6,-$136.36,29.98,High
TU-2015-MS7830134-42365,27-12-2015,29-12-2015,First Class,MS-7830134,Melanie Seite,Consumer,Istanbul,Istanbul,Turkey,Western Asia,Asia Pacific,FUR-BO-5763,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",$175.26,1,0.6,-$148.98,35.88,High
AG-2015-RO97803-42365,27-12-2015,31-12-2015,Standard Class,RO-97803,Rose O'Brian,Consumer,Oran,Oran,Algeria,North Africa,Africa,OFF-AR-6111,Office Supplies,Art,"Stanley Highlighters, Easy-Erase",$14.97,1,0.0,$5.37,1.52,Medium
AG-2015-YS118803-42365,27-12-2015,01-01-2016,Standard Class,YS-118803,Yana Sorensen,Corporate,Algiers,Alger,Algeria,North Africa,Africa,TEC-MA-6132,Technology,Machines,"StarTech Calculator, Durable",$160.32,4,0.0,$24.00,12.66,Medium
MO-2015-VB1174586-42365,27-12-2015,03-01-2016,Standard Class,VB-1174586,Victoria Brennan,Corporate,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,North Africa,Africa,OFF-AR-5926,Office Supplies,Art,"Sanford Pens, Fluorescent",$12.36,1,0.0,$3.45,1.85,Low
KE-2015-LO717069-42365,27-12-2015,29-12-2015,Second Class,LO-717069,Lori Olson,Corporate,Nairobi,Nairobi,Kenya,Eastern Africa,Africa,TEC-PH-3806,Technology,Phones,"Cisco Smart Phone, Full Size",$652.68,1,0.0,$169.68,157.47,Critical
AJ-2015-DR28809-42365,27-12-2015,01-01-2016,Standard Class,DR-28809,Dan Reichenbach,Corporate,Baku,Baki,Azerbaijan,Western Asia,Asia Pacific,OFF-SU-6179,Office Supplies,Supplies,"Stiletto Shears, Steel",$47.49,1,0.0,$4.26,2.03,Medium
AJ-2015-DR28809-42365,27-12-2015,01-01-2016,Standard Class,DR-28809,Dan Reichenbach,Corporate,Baku,Baki,Azerbaijan,Western Asia,Asia Pacific,TEC-AC-5223,Technology,Accessories,"Memorex Router, Bluetooth",$984.84,4,0.0,$374.16,42.72,Medium
AJ-2015-DR28809-42365,27-12-2015,01-01-2016,Standard Class,DR-28809,Dan Reichenbach,Corporate,Baku,Baki,Azerbaijan,Western Asia,Asia Pacific,FUR-FU-3933,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack",$44.01,1,0.0,$15.84,3.66,Medium
US-2015-SG2008054-42366,28-12-2015,01-01-2016,Standard Class,SG-2008054,Sandra Glassco,Consumer,Carrefour,Ouest,Haiti,Caribbean,LATAM,TEC-AC-5882,Technology,Accessories,"SanDisk Mouse, Programmable",$31.85,2,0.4,-$6.39,1.109,Medium
