Order ID,31-12-2010,Ship Date,Ship Mode,EM-14139,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
QA-2011-3520,05-06-2011,05-08-2011,First Class,TC-11475,Tony Chapman,Home Office,Doha,Ad Dawhah,Qatar,,EMEA,EMEA,OFF-STA-10002654,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",24.78,1,0,7.92,4.43,High
TU-2011-2420,05-06-2011,05-12-2011,Standard Class,LB-6795,Laurel Beltran,Home Office,Adana,Adana,Turkey,,EMEA,EMEA,FUR-DEF-10002865,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic",14.088,2,0.6,-3.552,1.09,Medium
TU-2011-2420,05-06-2011,05-12-2011,Standard Class,LB-6795,Laurel Beltran,Home Office,Adana,Adana,Turkey,,EMEA,EMEA,OFF-GRE-10001521,Office Supplies,Paper,"Green Bar Message Books, Recycled",18.96,2,0.6,-11.4,2.4,Medium
RO-2011-2520,05-06-2011,05-11-2011,Standard Class,AT-735,Annie Thurman,Consumer,Galati,Galati,Romania,,EMEA,EMEA,TEC-NOK-10002555,Technology,Phones,"Nokia Audio Dock, VoIP",166.83,1,0,46.71,13.93,Medium
MX-2011-140445,06-06-2011,06-09-2011,Second Class,BP-11290,Beth Paige,Consumer,Rancagua,O'Higgins,Chile,,LATAM,South,OFF-PA-10002372,Office Supplies,Paper,"SanDisk Computer Printout Paper, Recycled",79.2,4,0,11.04,8.64,Critical
MX-2011-147781,06-06-2011,06-07-2011,First Class,JL-15835,John Lee,Consumer,Manzanillo,Granma,Cuba,,LATAM,Caribbean,OFF-ST-10000886,Office Supplies,Storage,"Smead Lockers, Wire Frame",394.98,3,0,15.78,127.29,Critical
ES-2011-5754966,06-06-2011,6/13/2011,Standard Class,DB-13210,Dean Braden,Consumer,Colchester,England,United Kingdom,,EU,North,OFF-PA-10001661,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",237.51,7,0,26.04,12.45,Medium
ES-2011-1822857,06-06-2011,06-10-2011,Standard Class,AF-10885,Art Foster,Consumer,London,England,United Kingdom,,EU,North,OFF-AP-10001882,Office Supplies,Appliances,"Breville Coffee Grinder, Silver",225.396,4,0.1,75.036,16.74,Medium
ES-2011-4767717,06-06-2011,06-09-2011,First Class,AC-10660,Anna Chung,Consumer,Marseille,Provence-Alpes-Côte d'Azur,France,,EU,Central,OFF-AR-10002816,Office Supplies,Art,"Boston Canvas, Blue",321.84,6,0,80.46,14.64,Medium
ES-2011-3630624,06-06-2011,06-07-2011,First Class,ML-18265,Muhammed Lee,Consumer,Vienna,Vienna,Austria,,EU,Central,OFF-AR-10003247,Office Supplies,Art,"Boston Highlighters, Water Color",44.1,2,0,7.92,12.33,Critical
ES-2011-3630624,06-06-2011,06-07-2011,First Class,ML-18265,Muhammed Lee,Consumer,Vienna,Vienna,Austria,,EU,Central,OFF-AP-10003717,Office Supplies,Appliances,"Breville Coffee Grinder, White",60,1,0,1.8,12.41,Critical
ES-2011-5444769,06-06-2011,06-10-2011,Standard Class,EH-14005,Erica Hernandez,Home Office,London,England,United Kingdom,,EU,North,FUR-TA-10004680,Furniture,Tables,"Lesro Wood Table, Fully Assembled",1266.03,3,0.1,323.46,178.63,High
IT-2011-1152860,06-06-2011,06-10-2011,Standard Class,CL-11890,Carl Ludwig,Consumer,Dublin,Dublin,Ireland,,EU,North,OFF-ST-10003153,Office Supplies,Storage,"Tenex File Cart, Single Width",134.61,2,0.5,-8.13,6.89,Medium
ES-2011-2464932,06-06-2011,06-09-2011,First Class,BS-11380,Bill Stewart,Corporate,Oyonnax,Rhône-Alpes,France,,EU,Central,OFF-FA-10001892,Office Supplies,Fasteners,"Advantus Clamps, Metal",58.23,3,0,26.73,16.6,High
ES-2011-2464932,06-06-2011,06-09-2011,First Class,BS-11380,Bill Stewart,Corporate,Oyonnax,Rhône-Alpes,France,,EU,Central,OFF-BI-10000289,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",103.95,9,0,24.84,13.11,High
ES-2011-2464932,06-06-2011,06-09-2011,First Class,BS-11380,Bill Stewart,Corporate,Oyonnax,Rhône-Alpes,France,,EU,Central,OFF-SU-10004524,Office Supplies,Supplies,"Kleencut Box Cutter, High Speed",103.95,3,0,0,27.73,High
ES-2011-2464932,06-06-2011,06-09-2011,First Class,BS-11380,Bill Stewart,Corporate,Oyonnax,Rhône-Alpes,France,,EU,Central,OFF-ST-10002608,Office Supplies,Storage,"Eldon Box, Industrial",28.998,3,0.1,8.658,4.65,High
ES-2011-2464932,06-06-2011,06-09-2011,First Class,BS-11380,Bill Stewart,Corporate,Oyonnax,Rhône-Alpes,France,,EU,Central,OFF-AR-10001269,Office Supplies,Art,"BIC Markers, Water Color",236.88,8,0,82.8,58.15,High
ES-2011-2464932,06-06-2011,06-09-2011,First Class,BS-11380,Bill Stewart,Corporate,Oyonnax,Rhône-Alpes,France,,EU,Central,TEC-MA-10000002,Technology,Machines,"Epson Card Printer, Durable",578.238,4,0.15,129.198,195.59,High
ES-2011-3876549,06-06-2011,06-08-2011,Second Class,SB-20185,Sarah Brown,Consumer,Cologne,North Rhine-Westphalia,Germany,,EU,Central,OFF-LA-10003827,Office Supplies,Labels,"Avery Color Coded Labels, 5000 Label Set",13.68,1,0,4.77,3.65,Critical
IN-2011-23117,06-06-2011,06-10-2011,Standard Class,AS-10045,Aaron Smayling,Corporate,Coffs Harbour,New South Wales,Australia,,APAC,Oceania,FUR-CH-10001465,Furniture,Chairs,"Hon Swivel Stool, Red",883.71,6,0.1,353.43,40.99,Medium
IN-2011-11021,06-06-2011,06-11-2011,Standard Class,VM-21685,Valerie Mitchum,Home Office,Melbourne,Victoria,Australia,,APAC,Oceania,OFF-SU-10000997,Office Supplies,Supplies,"Fiskars Shears, Easy Grip",88.668,2,0.1,10.788,7.91,Medium
ID-2011-73202,06-06-2011,06-10-2011,Standard Class,CM-12190,Charlotte Melton,Consumer,Gujranwala,Punjab,Pakistan,,APAC,Central Asia,OFF-AR-10001525,Office Supplies,Art,"Stanley Highlighters, Blue",29.4,4,0.5,-11.76,4.02,High
ID-2011-73202,06-06-2011,06-10-2011,Standard Class,CM-12190,Charlotte Melton,Consumer,Gujranwala,Punjab,Pakistan,,APAC,Central Asia,OFF-LA-10004848,Office Supplies,Labels,"Avery Legal Exhibit Labels, 5000 Label Set",41.055,7,0.5,-5.775,5.22,High
ID-2011-73202,06-06-2011,06-10-2011,Standard Class,CM-12190,Charlotte Melton,Consumer,Gujranwala,Punjab,Pakistan,,APAC,Central Asia,TEC-AC-10002243,Technology,Accessories,"SanDisk Keyboard, Programmable",82.98,2,0.5,-33.24,8.31,High
ID-2011-73202,06-06-2011,06-10-2011,Standard Class,CM-12190,Charlotte Melton,Consumer,Gujranwala,Punjab,Pakistan,,APAC,Central Asia,TEC-CO-10002108,Technology,Copiers,"Brother Personal Copier, Color",938.145,13,0.5,-0.195,136.38,High
IN-2011-56766,06-06-2011,06-10-2011,Standard Class,JK-15205,Jamie Kunitz,Consumer,Darwin,Northern Territory,Australia,,APAC,Oceania,OFF-FA-10002241,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",50.868,3,0.1,13.518,8.61,High
IN-2011-11539,06-06-2011,06-12-2011,Standard Class,AT-10735,Annie Thurman,Consumer,Brisbane,Queensland,Australia,,APAC,Oceania,TEC-CO-10004997,Technology,Copiers,"Hewlett Wireless Fax, Color",1717.335,5,0.1,725.085,140.62,Low
CA-2011-133270,06-06-2011,06-09-2011,First Class,BM-11785,Bryan Mills,Consumer,Rochester,New York,United States,14609,US,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,2,0,4.9432,1.92,High
CA-2011-159520,06-06-2011,06-11-2011,Standard Class,GT-14635,Grant Thornton,Corporate,Long Beach,New York,United States,11561,US,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,149.544,9,0.2,50.4711,5.55,Medium
CA-2011-159520,06-06-2011,06-11-2011,Standard Class,GT-14635,Grant Thornton,Corporate,Long Beach,New York,United States,11561,US,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,17.14,2,0,4.4564,1.39,Medium
CA-2011-159520,06-06-2011,06-11-2011,Standard Class,GT-14635,Grant Thornton,Corporate,Long Beach,New York,United States,11561,US,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.764,3,0.4,-347.1174,52.46,Medium
US-2011-161305,06-06-2011,06-12-2011,Standard Class,SB-20170,Sarah Bern,Consumer,Chicago,Illinois,United States,60623,US,Central,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.588,3,0.8,-38.1114,2.04,Medium
US-2011-161305,06-06-2011,06-12-2011,Standard Class,SB-20170,Sarah Bern,Consumer,Chicago,Illinois,United States,60623,US,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13.984,2,0.2,4.7196,1.19,Medium
CA-2011-151897,06-06-2011,06-10-2011,Standard Class,VT-21700,Valerie Takahito,Home Office,Houston,Texas,United States,77070,US,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831,9.65,Medium
CA-2011-169257,06-06-2011,06-12-2011,Standard Class,SV-20785,Stewart Visinsky,Consumer,Jacksonville,Florida,United States,32216,US,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1.365,1,0.7,-0.91,0.14,Medium
CA-2011-169257,06-06-2011,06-12-2011,Standard Class,SV-20785,Stewart Visinsky,Consumer,Jacksonville,Florida,United States,32216,US,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,62.016,2,0.2,22.4808,3.73,Medium
SF-2011-4820,06-06-2011,06-08-2011,Second Class,GW-4605,Giulietta Weimer,Consumer,Giyani,Limpopo,South Africa,,Africa,Africa,TEC-NOK-10000784,Technology,Phones,"Nokia Speaker Phone, Cordless",252,2,0,108.36,43.58,High
SA-2011-4100,06-06-2011,06-11-2011,Second Class,LE-6810,Laurel Elliston,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA,OFF-ROG-10001418,Office Supplies,Storage,"Rogers Trays, Wire Frame",486,8,0,238.08,42.73,Medium
NI-2011-700,06-06-2011,06-12-2011,Standard Class,SN-10560,Skye Norling,Home Office,Lagos,Lagos,Nigeria,,Africa,Africa,TEC-ENE-10000690,Technology,Accessories,"Enermax Keyboard, USB",25.101,1,0.7,-30.969,1.72,Medium
NI-2011-700,06-06-2011,06-12-2011,Standard Class,SN-10560,Skye Norling,Home Office,Lagos,Lagos,Nigeria,,Africa,Africa,FUR-ADV-10004159,Furniture,Furnishings,"Advantus Frame, Durable",64.89,2,0.7,-127.65,5.26,Medium
NI-2011-700,06-06-2011,06-12-2011,Standard Class,SN-10560,Skye Norling,Home Office,Lagos,Lagos,Nigeria,,Africa,Africa,OFF-BIN-10002236,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",48.492,6,0.7,-38.808,4.4,Medium
NI-2011-700,06-06-2011,06-12-2011,Standard Class,SN-10560,Skye Norling,Home Office,Lagos,Lagos,Nigeria,,Africa,Africa,TEC-SAN-10000235,Technology,Accessories,"SanDisk Router, USB",76.968,1,0.7,-71.862,3.84,Medium
NI-2011-700,06-06-2011,06-12-2011,Standard Class,SN-10560,Skye Norling,Home Office,Lagos,Lagos,Nigeria,,Africa,Africa,OFF-GRE-10000328,Office Supplies,Paper,"Green Bar Parchment Paper, Premium",5.004,1,0.7,-11.196,0.52,Medium
NI-2011-700,06-06-2011,06-12-2011,Standard Class,SN-10560,Skye Norling,Home Office,Lagos,Lagos,Nigeria,,Africa,Africa,OFF-GRE-10000320,Office Supplies,Paper,"Green Bar Computer Printout Paper, Premium",8.928,1,0.7,-8.052,0.98,Medium
NI-2011-700,06-06-2011,06-12-2011,Standard Class,SN-10560,Skye Norling,Home Office,Lagos,Lagos,Nigeria,,Africa,Africa,OFF-IBI-10001772,Office Supplies,Binders,"Ibico Index Tab, Clear",5.022,2,0.7,-5.538,0.17,Medium
NI-2011-700,06-06-2011,06-12-2011,Standard Class,SN-10560,Skye Norling,Home Office,Lagos,Lagos,Nigeria,,Africa,Africa,OFF-BOS-10001711,Office Supplies,Art,"Boston Sketch Pad, Easy-Erase",14.661,1,0.7,-20.049,0.52,Medium
SF-2011-8920,06-06-2011,06-08-2011,Second Class,MH-7440,Mark Haberlin,Corporate,Johannesburg,Gauteng,South Africa,,Africa,Africa,OFF-BIN-10002061,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",185.28,4,0,48.12,20.03,High
MX-2011-116309,07-06-2011,07-12-2011,Standard Class,LR-17035,Lisa Ryan,Corporate,Boa Vista,Roraima,Brazil,,LATAM,South,TEC-CO-10000917,Technology,Copiers,"Hewlett Copy Machine, Color",529.15956,3,0.002,78.43956,40.03,Medium
ES-2011-5743387,07-06-2011,07-06-2011,Same Day,CG-12520,Claire Gute,Consumer,Rochdale,England,United Kingdom,,EU,North,OFF-ST-10001025,Office Supplies,Storage,"Tenex Trays, Single Width",108.48,2,0,41.22,21.06,High
ES-2011-4821517,07-06-2011,07-10-2011,Standard Class,MP-17470,Mark Packer,Home Office,Gronau,North Rhine-Westphalia,Germany,,EU,Central,OFF-ST-10003764,Office Supplies,Storage,"Tenex Box, Industrial",76.41,5,0.1,31.41,5.06,Medium
ES-2011-3965225,07-06-2011,7/13/2011,Standard Class,EB-13705,Ed Braxton,Corporate,Bressuire,Poitou-Charentes,France,,EU,Central,FUR-FU-10004608,Furniture,Furnishings,"Advantus Door Stop, Erganomic",174.6,4,0,54.12,14.13,Medium
ES-2011-3965225,07-06-2011,7/13/2011,Standard Class,EB-13705,Ed Braxton,Corporate,Bressuire,Poitou-Charentes,France,,EU,Central,TEC-PH-10003439,Technology,Phones,"Apple Audio Dock, VoIP",993.531,7,0.15,198.681,49.53,Medium
IN-2011-10426,07-06-2011,07-07-2011,First Class,MT-18070,Michelle Tran,Home Office,Bangalore,Karnataka,India,,APAC,Central Asia,OFF-ST-10004331,Office Supplies,Storage,"Eldon Folders, Single Width",34.02,2,0,3.36,13.61,Critical
IN-2011-67637,07-06-2011,07-10-2011,Standard Class,CL-11890,Carl Ludwig,Consumer,Zhaoyuan,Heilongjiang,China,,APAC,North Asia,OFF-LA-10003381,Office Supplies,Labels,"Novimex Removable Labels, Laser Printer Compatible",19.38,2,0,9.66,1.54,Medium
IN-2011-67637,07-06-2011,07-10-2011,Standard Class,CL-11890,Carl Ludwig,Consumer,Zhaoyuan,Heilongjiang,China,,APAC,North Asia,OFF-AR-10000851,Office Supplies,Art,"Sanford Sketch Pad, Blue",90.96,2,0,19.98,6.15,Medium
IN-2011-67637,07-06-2011,07-10-2011,Standard Class,CL-11890,Carl Ludwig,Consumer,Zhaoyuan,Heilongjiang,China,,APAC,North Asia,OFF-BI-10004666,Office Supplies,Binders,"Wilson Jones Binding Machine, Durable",353.22,7,0,158.76,29.19,Medium
ID-2011-75652,07-06-2011,07-10-2011,Standard Class,JD-15790,John Dryer,Consumer,Canberra,Australian Capital Territory,Australia,,APAC,Oceania,FUR-BO-10003913,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",180.396,2,0.4,-90.204,9.53,Medium
ID-2011-75652,07-06-2011,07-10-2011,Standard Class,JD-15790,John Dryer,Consumer,Canberra,Australian Capital Territory,Australia,,APAC,Oceania,OFF-BI-10001326,Office Supplies,Binders,"Cardinal Binder, Recycled",42.57,5,0.4,-10.68,2.75,Medium
ID-2011-75652,07-06-2011,07-10-2011,Standard Class,JD-15790,John Dryer,Consumer,Canberra,Australian Capital Territory,Australia,,APAC,Oceania,FUR-FU-10001619,Furniture,Furnishings,"Advantus Clock, Erganomic",90.018,3,0.4,-1.512,5.94,Medium
CA-2011-134278,07-06-2011,07-08-2011,First Class,EP-13915,Emily Phan,Consumer,New York City,New York,United States,10011,US,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,559.992,1,0.2,174.9975,44.04,Medium
CA-2011-147543,07-06-2011,07-12-2011,Standard Class,BC-11125,Becky Castell,Home Office,El Cajon,California,United States,92020,US,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848,65.59,Low
KE-2011-2120,07-06-2011,07-08-2011,First Class,MC-7605,Matt Connell,Corporate,Nairobi,Nairobi,Kenya,,Africa,Africa,OFF-STO-10002803,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",18.27,1,0,3.63,3.22,Medium
SA-2011-3490,07-06-2011,7/13/2011,Standard Class,SB-10185,Sarah Brown,Consumer,Yanbu al Bahr,Al Madinah,Saudi Arabia,,EMEA,EMEA,OFF-ROG-10002279,Office Supplies,Storage,"Rogers Box, Blue",23.97,1,0,0.45,1.43,Medium
US-2011-123862,08-06-2011,08-10-2011,Standard Class,MH-18115,Mick Hernandez,Home Office,San Pedro Sula,Cortés,Honduras,,LATAM,Central,OFF-LA-10000236,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",21.264,4,0.4,-14.176,0.05,Medium
US-2011-123862,08-06-2011,08-10-2011,Standard Class,MH-18115,Mick Hernandez,Home Office,San Pedro Sula,Cortés,Honduras,,LATAM,Central,OFF-AR-10000614,Office Supplies,Art,"Sanford Markers, Blue",9.3,1,0.4,-4.66,0.65,Medium
US-2011-123862,08-06-2011,08-10-2011,Standard Class,MH-18115,Mick Hernandez,Home Office,San Pedro Sula,Cortés,Honduras,,LATAM,Central,TEC-AC-10000376,Technology,Accessories,"Memorex Router, Bluetooth",196.968,2,0.4,9.848,9.57,Medium
ES-2011-5666533,08-06-2011,08-10-2011,Standard Class,KB-16315,Karl Braun,Consumer,Belfort,Franche-Comté,France,,EU,Central,OFF-ST-10002175,Office Supplies,Storage,"Fellowes Lockers, Single Width",186.624,1,0.1,14.514,6.62,Medium
ES-2011-5666533,08-06-2011,08-10-2011,Standard Class,KB-16315,Karl Braun,Consumer,Belfort,Franche-Comté,France,,EU,Central,OFF-BI-10000346,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",239.28,8,0,95.52,11.94,Medium
ID-2011-48401,08-06-2011,08-10-2011,Standard Class,JG-15160,James Galang,Consumer,Manila,National Capital,Philippines,,APAC,Southeast Asia,OFF-BI-10001200,Office Supplies,Binders,"Avery Binder, Durable",12.24,1,0.15,-1.17,0.74,Medium
IN-2011-68239,08-06-2011,08-11-2011,Standard Class,JW-16075,Julia West,Consumer,Shizuishan,Ningxia,China,,APAC,North Asia,OFF-FA-10000089,Office Supplies,Fasteners,"OIC Rubber Bands, Assorted Sizes",29.04,2,0,4.62,2.78,High
CA-2011-115357,08-06-2011,08-11-2011,Second Class,RF-19735,Roland Fjeld,Consumer,Columbia,South Carolina,United States,29203,US,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",62.91,3,0,22.6476,6.14,Medium
CA-2011-137575,08-06-2011,08-11-2011,Standard Class,TB-21625,Trudy Brown,Consumer,New York City,New York,United States,10035,US,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2,0,83.9916,15.52,Medium
IR-2011-3790,08-06-2011,08-10-2011,Standard Class,CM-2655,Corinna Mitchell,Home Office,Sari,Mazandaran,Iran,,EMEA,EMEA,OFF-GLO-10004430,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Recycled",16.14,1,0,7.08,1.07,High
BU-2011-1220,08-06-2011,08-08-2011,Second Class,ME-7725,Max Engle,Consumer,Plovdiv,Plovdiv,Bulgaria,,EMEA,EMEA,FUR-TEN-10003879,Furniture,Furnishings,"Tenex Light Bulb, Black",18.93,1,0,5.67,2.62,Critical
BU-2011-1220,08-06-2011,08-08-2011,Second Class,ME-7725,Max Engle,Consumer,Plovdiv,Plovdiv,Bulgaria,,EMEA,EMEA,OFF-STO-10004503,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal",79.92,6,0,32.76,3.39,Critical
MX-2011-108994,09-06-2011,09-06-2011,Same Day,BD-11605,Brian Dahlen,Consumer,Colombo,Parana,Brazil,,LATAM,South,TEC-CO-10001371,Technology,Copiers,"Sharp Fax and Copier, Laser",224.3504,2,0.002,1.7904,28.81,High
US-2011-151232,09-06-2011,09-11-2011,Standard Class,PB-19150,Philip Brown,Consumer,San Pedro Sula,Cortés,Honduras,,LATAM,Central,TEC-CO-10003318,Technology,Copiers,"Hewlett Ink, Digital",236.52096,4,0.402,-44.35904,35.86,High
US-2011-151232,09-06-2011,09-11-2011,Standard Class,PB-19150,Philip Brown,Consumer,San Pedro Sula,Cortés,Honduras,,LATAM,Central,FUR-FU-10003622,Furniture,Furnishings,"Tenex Light Bulb, Erganomic",7.02,1,0.4,-3.64,0.92,High
MX-2011-101665,09-06-2011,09-11-2011,Standard Class,TZ-21445,Tom Zandusky,Corporate,Villa Canales,Guatemala,Guatemala,,LATAM,Central,OFF-AR-10003179,Office Supplies,Art,"BIC Pencil Sharpener, Blue",38.68,2,0,18.16,3.31,Medium
MX-2011-118087,09-06-2011,09-06-2011,Same Day,DC-12850,Dan Campbell,Consumer,Ciudad del Carmen,Campeche,Mexico,,LATAM,North,OFF-BI-10000930,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",10.32,4,0,0.88,1.79,High
IT-2011-2800134,09-06-2011,09-10-2011,Standard Class,AG-10675,Anna Gayman,Consumer,Amsterdam,North Holland,Netherlands,,EU,Central,TEC-AC-10000815,Technology,Accessories,"Enermax Flash Drive, Erganomic",39.33,2,0.5,-4.77,2.97,Medium
IT-2011-2800134,09-06-2011,09-10-2011,Standard Class,AG-10675,Anna Gayman,Consumer,Amsterdam,North Holland,Netherlands,,EU,Central,TEC-AC-10000827,Technology,Accessories,"SanDisk Keyboard, Programmable",331.92,8,0.5,-225.84,30.59,Medium
ES-2011-2382517,09-06-2011,09-10-2011,Standard Class,MR-17545,Mathew Reese,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,,EU,South,OFF-AR-10000307,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",73.08,3,0,29.16,4,High
ES-2011-2382517,09-06-2011,09-10-2011,Standard Class,MR-17545,Mathew Reese,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,,EU,South,TEC-AC-10004880,Technology,Accessories,"Logitech Keyboard, Programmable",665.55,9,0,66.42,119.17,High
ES-2011-2382517,09-06-2011,09-10-2011,Standard Class,MR-17545,Mathew Reese,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,,EU,South,OFF-AR-10003005,Office Supplies,Art,"Boston Markers, Fluorescent",193.41,7,0,28.98,18.37,High
ES-2011-2382517,09-06-2011,09-10-2011,Standard Class,MR-17545,Mathew Reese,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,,EU,South,OFF-LA-10004007,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Adjustable",54,5,0,7.5,5.28,High
ES-2011-2382517,09-06-2011,09-10-2011,Standard Class,MR-17545,Mathew Reese,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,,EU,South,OFF-ST-10001974,Office Supplies,Storage,"Rogers File Cart, Industrial",254.88,3,0.4,-97.74,18.21,High
ES-2011-2382517,09-06-2011,09-10-2011,Standard Class,MR-17545,Mathew Reese,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,,EU,South,OFF-BI-10002193,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled",9.78,2,0,2.34,1.44,High
ES-2011-5729876,09-06-2011,09-11-2011,Standard Class,SO-20335,Sean O'Donnell,Consumer,Dudley,England,United Kingdom,,EU,North,OFF-AP-10003382,Office Supplies,Appliances,"Breville Stove, White",1119.36,2,0,246.24,78.15,Medium
ES-2011-1875818,09-06-2011,09-10-2011,Standard Class,BM-11650,Brian Moss,Corporate,Dreux,Centre,France,,EU,Central,FUR-CH-10002378,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",319.842,2,0.1,81.702,18.55,Medium
ES-2011-1875818,09-06-2011,09-10-2011,Standard Class,BM-11650,Brian Moss,Corporate,Dreux,Centre,France,,EU,Central,FUR-BO-10003828,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal",514.188,4,0.1,108.468,41.73,Medium
ES-2011-1875818,09-06-2011,09-10-2011,Standard Class,BM-11650,Brian Moss,Corporate,Dreux,Centre,France,,EU,Central,OFF-BI-10003440,Office Supplies,Binders,"Avery Binder Covers, Economy",33.21,3,0,10.26,1,Medium
ES-2011-1875818,09-06-2011,09-10-2011,Standard Class,BM-11650,Brian Moss,Corporate,Dreux,Centre,France,,EU,Central,OFF-ST-10001142,Office Supplies,Storage,"Smead Folders, Wire Frame",59.616,4,0.1,-2.664,3.87,Medium
ES-2011-1875818,09-06-2011,09-10-2011,Standard Class,BM-11650,Brian Moss,Corporate,Dreux,Centre,France,,EU,Central,TEC-AC-10004709,Technology,Accessories,"Logitech Flash Drive, USB",153.6,5,0,46.05,9.89,Medium
IN-2011-50060,09-06-2011,9/13/2011,Standard Class,MC-17575,Matt Collins,Consumer,Yancheng,Jiangsu,China,,APAC,North Asia,FUR-BO-10000035,Furniture,Bookcases,"Dania Classic Bookcase, Pine",2472.66,6,0,1038.42,13.25,Medium
IN-2011-50060,09-06-2011,9/13/2011,Standard Class,MC-17575,Matt Collins,Consumer,Yancheng,Jiangsu,China,,APAC,North Asia,OFF-BI-10002364,Office Supplies,Binders,"Acco Binder, Durable",33.3,2,0,8.94,2.09,Medium
IN-2011-50060,09-06-2011,9/13/2011,Standard Class,MC-17575,Matt Collins,Consumer,Yancheng,Jiangsu,China,,APAC,North Asia,FUR-CH-10004447,Furniture,Chairs,"Harbour Creations Rocking Chair, Set of Two",149.34,1,0,2.97,8.5,Medium
IN-2011-54575,09-06-2011,09-09-2011,Second Class,SB-20185,Sarah Brown,Consumer,Bandung,Jawa Barat,Indonesia,,APAC,Southeast Asia,FUR-CH-10001756,Furniture,Chairs,"Novimex Bag Chairs, Adjustable",282.948,8,0.27,61.908,19.4,Medium
ID-2011-16551,09-06-2011,09-11-2011,Second Class,FC-14245,Frank Carlisle,Home Office,Seoul,Seoul,South Korea,,APAC,North Asia,TEC-CO-10000427,Technology,Copiers,"HP Fax Machine, Color",602.76,4,0.5,-229.08,48.04,Medium
ID-2011-16551,09-06-2011,09-11-2011,Second Class,FC-14245,Frank Carlisle,Home Office,Seoul,Seoul,South Korea,,APAC,North Asia,OFF-ST-10004668,Office Supplies,Storage,"Smead Trays, Industrial",48.96,2,0.5,-33.3,1.42,Medium
ID-2011-16551,09-06-2011,09-11-2011,Second Class,FC-14245,Frank Carlisle,Home Office,Seoul,Seoul,South Korea,,APAC,North Asia,FUR-FU-10000306,Furniture,Furnishings,"Rubbermaid Clock, Duo Pack",160.704,4,0.2,-28.176,17.58,Medium
CA-2011-130449,09-06-2011,09-09-2011,First Class,VP-21760,Victoria Pisteka,Corporate,San Francisco,California,United States,94109,US,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,6,0,12.1452,7.67,Medium
CA-2011-130449,09-06-2011,09-09-2011,First Class,VP-21760,Victoria Pisteka,Corporate,San Francisco,California,United States,94109,US,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,58.48,8,0,27.4856,3.81,Medium
